isins,timeSpan,nameTimeSpan,performanceTimeSpanPct,sharpeRatioAnnualised,sharpeRatio,excessReturn,volatility,maxDrawdown,countMonthsPositivePerformance,oneMonthHigh,oneMonthLow,highQuote,lowQuote,avgPrice
LU0650147852,3M,3 Monate,-9.2443,-1.1513,-0.3337,-9.1643,27.4651,-18.0392,33.3333,9.9624,-9.966,132.6,108.68,124.5
LU0650147852,1Y,1 Jahr,-12.7138,-0.5159,-0.5159,-12.4138,24.0647,-18.0392,50.0,9.9624,-9.966,132.6,106.38,118.77
LU0650147852,3Y,3 Jahre,74.1109,0.8551,3.1205,75.5509,24.2113,-34.006,69.4444,19.1967,-28.2403,132.6,55.27,92.11
LU0650147852,5Y,5 Jahre,67.6126,0.5381,3.3294,69.1126,20.7585,-34.006,65.0,19.1967,-28.2403,132.6,55.27,84.25
LU0650147852,10Y,10 Jahre,,,,,,,,,,,,
LU0650147852,CY,2022,-13.602,,,,,,,,,,,
LU0650147852,1PA,2021,9.4969,,,,,,,,,,,
LU0650147852,2PA,2020,48.2514,,,,,,,,,,,
LU0650147852,3PA,2019,29.3009,,,,,,,,,,,
LU0650147852,4PA,2018,-21.742,,,,,,,,,,,
LU0650147852,5PA,2017,20.9413,,,,,,,,,,,
LU0650147852,SE,Seit Emission,87.3793,,,,,,,,,,,
LU0650147852,2Y,2 Jahre,,0.5972,1.2906,35.8998,27.8167,-34.006,66.6667,19.1967,-28.2403,132.6,55.27,102.62
LU0650147852,4Y,4 Jahre,,0.3496,1.5595,35.4288,22.7175,-34.006,60.4167,19.1967,-28.2403,132.6,55.27,87.08
AT0000A28LJ4,1M,1 Monat,-10.3231,-3.981,-0.5791,-10.2931,17.7752,-11.4529,0.0,-10.6988,-10.6988,149.22,132.13,142.79
AT0000A28LJ4,3M,3 Monate,-10.4021,-1.869,-0.5608,-10.3221,18.4051,-15.0672,33.3333,3.0361,-10.6988,155.57,132.13,147.45
AT0000A28LJ4,1Y,1 Jahr,-13.0094,-0.7548,-0.7586,-12.7094,16.7536,-16.3625,50.0,5.3034,-10.6988,157.8,131.98,144.95
AT0000A28LJ4,3Y,3 Jahre,,,,,,,,,,,,
AT0000A28LJ4,5Y,5 Jahre,,,,,,,,,,,,
AT0000A28LJ4,10Y,10 Jahre,,,,,,,,,,,,
AT0000A28LJ4,CY,2022,-11.0356,,,,,,,,,,,
AT0000A28LJ4,1PA,2021,6.7107,,,,,,,,,,,
AT0000A28LJ4,2PA,2020,29.8806,,,,,,,,,,,
AT0000A28LJ4,3PA,2019,,,,,,,,,,,,
AT0000A28LJ4,4PA,2018,,,,,,,,,,,,
AT0000A28LJ4,5PA,2017,,,,,,,,,,,,
AT0000A28LJ4,SE,Seit Emission,33.0079,,,,,,,,,,,
AT0000A28LJ4,2Y,2 Jahre,,0.4171,0.8693,18.7385,21.5547,-29.3189,66.6667,20.7301,-27.5442,157.8,82.4,130.88
AT0000A28LJ4,4Y,4 Jahre,,,,,,,,,,,,
FI4000024492,1M,1 Monat,-12.9635,-2.9186,-0.4772,-12.9335,27.1021,-15.492,0.0,-13.9139,-13.9139,282.425,238.672,266.65
FI4000024492,3M,3 Monate,-17.3283,-2.3824,-0.7916,-17.2483,21.7905,-17.6031,33.3333,0.4688,-13.9139,289.661,238.672,275.06
FI4000024492,1Y,1 Jahr,-13.136,-0.6194,-0.6225,-12.836,20.62,-18.8132,50.0,8.2811,-13.9139,293.978,238.672,273.26
FI4000024492,3Y,3 Jahre,71.8857,0.844,3.0564,73.3257,23.9909,-38.3604,69.4444,14.554,-30.2399,293.978,122.292,210.78
FI4000024492,5Y,5 Jahre,,,,,,,,,,,,
FI4000024492,10Y,10 Jahre,,,,,,,,,,,,
FI4000024492,CY,2022,-14.161,,,,,,,,,,,
FI4000024492,1PA,2021,7.5076,,,,,,,,,,,
FI4000024492,2PA,2020,41.5982,,,,,,,,,,,
FI4000024492,3PA,2019,39.9769,,,,,,,,,,,
FI4000024492,4PA,2018,,,,,,,,,,,,
FI4000024492,5PA,2017,,,,,,,,,,,,
FI4000024492,SE,Seit Emission,50.6113,,,,,,,,,,,
FI4000024492,2Y,2 Jahre,,0.4504,0.9548,26.5893,27.8467,-38.3604,62.5,14.554,-30.2399,293.978,122.292,234.77
FI4000024492,4Y,4 Jahre,,0.44,2.0146,44.8181,22.2471,-38.3604,58.3333,14.554,-30.2399,293.978,122.292,196.48
LU2016065190,1M,1 Monat,-3.6045,-2.0093,-0.2151,-4.3323,20.1437,-8.0599,0.0,-4.3623,-4.3623,199.983,183.864,193.49
LU2016065190,3M,3 Monate,-9.0063,-1.9622,-0.5918,-11.8066,19.9516,-15.4121,0.0,-1.3279,-7.1812,217.365,183.864,201.5
LU2016065190,1Y,1 Jahr,-13.7705,-0.8791,-0.879,-16.8958,19.2208,-17.3896,16.6667,2.9512,-7.1812,222.568,183.864,206.68
LU2016065190,3Y,3 Jahre,,,,,,,,,,,,
LU2016065190,5Y,5 Jahre,,,,,,,,,,,,
LU2016065190,10Y,10 Jahre,,,,,,,,,,,,
LU2016065190,CY,2022,-6.711,,,,,,,,,,,
LU2016065190,1PA,2021,-1.3332,,,,,,,,,,,
LU2016065190,2PA,2020,90.2671,,,,,,,,,,,
LU2016065190,3PA,2019,,,,,,,,,,,,
LU2016065190,4PA,2018,,,,,,,,,,,,
LU2016065190,5PA,2017,,,,,,,,,,,,
LU2016065190,SE,Seit Emission,97.8424,,,,,,,,,,,
LU2016065190,2Y,2 Jahre,,1.1239,2.5481,61.6653,24.2002,-32.2809,54.1667,14.3389,-29.0206,225.817,83.1353,172.78
LU2016065190,4Y,4 Jahre,,,,,,,,,,,,
LU1815001406,1M,1 Monat,1.2877,1.3124,0.1013,1.7969,17.7395,-3.3733,100.0,1.7669,1.7669,1347.75,1290.14,1320.24
LU1815001406,3M,3 Monate,-4.5629,-1.5078,-0.4219,-6.825,16.1769,-11.0267,33.3333,1.7669,-6.2504,1450.03,1290.14,1363.48
LU1815001406,1Y,1 Jahr,-14.0264,-0.9526,-0.9525,-19.5569,20.5327,-27.1922,41.6667,6.1617,-10.9087,1771.98,1290.14,1465.8
LU1815001406,3Y,3 Jahre,,,,,,,,,,,,
LU1815001406,5Y,5 Jahre,,,,,,,,,,,,
LU1815001406,10Y,10 Jahre,,,,,,,,,,,,
LU1815001406,CY,2022,0.5111,,,,,,,,,,,
LU1815001406,1PA,2021,-5.1591,,,,,,,,,,,
LU1815001406,2PA,2020,22.6409,,,,,,,,,,,
LU1815001406,3PA,2019,,,,,,,,,,,,
LU1815001406,4PA,2018,,,,,,,,,,,,
LU1815001406,5PA,2017,,,,,,,,,,,,
LU1815001406,SE,Seit Emission,16.9083,,,,,,,,,,,
LU1815001406,2Y,2 Jahre,,0.3721,0.7726,16.9453,21.9321,-27.1922,58.3333,13.8523,-10.9087,1771.98,943.84,1383.94
LU1815001406,4Y,4 Jahre,,,,,,,,,,,,
LU1815001828,1M,1 Monat,1.2572,1.2876,0.0995,1.7663,17.7434,-3.376,100.0,1.7363,1.7363,133.93,128.22,131.21
LU1815001828,3M,3 Monate,-4.6393,-1.5223,-0.4264,-6.8995,16.179,-11.0818,33.3333,1.7363,-6.2729,144.2,128.22,135.55
LU1815001828,1Y,1 Jahr,-14.2806,-0.9569,-0.9592,-19.4575,20.286,-27.3829,33.3333,6.1387,-10.9305,176.57,128.22,145.36
LU1815001828,3Y,3 Jahre,,,,,,,,,,,,
LU1815001828,5Y,5 Jahre,,,,,,,,,,,,
LU1815001828,10Y,10 Jahre,,,,,,,,,,,,
LU1815001828,CY,2022,0.4953,,,,,,,,,,,
LU1815001828,1PA,2021,-3.8093,,,,,,,,,,,
LU1815001828,2PA,2020,,,,,,,,,,,,
LU1815001828,3PA,2019,,,,,,,,,,,,
LU1815001828,4PA,2018,,,,,,,,,,,,
LU1815001828,5PA,2017,,,,,,,,,,,,
LU1815001828,SE,Seit Emission,3.8651,,,,,,,,,,,
LU1815001828,2Y,2 Jahre,,,,,,,,,,,,
LU1815001828,4Y,4 Jahre,,,,,,,,,,,,
LU2109588199,1M,1 Monat,-12.3608,-3.7915,-0.6039,-12.3308,20.419,-13.4182,0.0,-12.4724,-12.4724,150.84,130.6,142.13
LU2109588199,3M,3 Monate,-13.4641,-2.0975,-0.6583,-13.3841,20.3306,-17.0899,33.3333,2.1933,-12.4724,157.52,130.6,148.72
LU2109588199,1Y,1 Jahr,-14.6294,-0.9208,-0.9254,-14.3294,15.4842,-17.5713,50.0,4.3349,-12.4724,158.44,130.6,149.04
LU2109588199,3Y,3 Jahre,,,,,,,,,,,,
LU2109588199,5Y,5 Jahre,,,,,,,,,,,,
LU2109588199,10Y,10 Jahre,,,,,,,,,,,,
LU2109588199,CY,2022,-11.0051,,,,,,,,,,,
LU2109588199,1PA,2021,4.9414,,,,,,,,,,,
LU2109588199,2PA,2020,,,,,,,,,,,,
LU2109588199,3PA,2019,,,,,,,,,,,,
LU2109588199,4PA,2018,,,,,,,,,,,,
LU2109588199,5PA,2017,,,,,,,,,,,,
LU2109588199,SE,Seit Emission,27.2656,,,,,,,,,,,
LU2109588199,2Y,2 Jahre,,,,,,,,,,,,
LU2109588199,4Y,4 Jahre,,,,,,,,,,,,
LU0705251279,1M,1 Monat,0.5936,0.7843,0.0626,1.1622,18.5558,-3.8876,100.0,1.1322,1.1322,164.11,157.09,159.77
LU0705251279,3M,3 Monate,-9.2056,-2.3353,-0.6992,-11.3314,16.2053,-13.3411,33.3333,1.1322,-9.1902,179.82,155.83,167.08
LU0705251279,1Y,1 Jahr,-14.6832,-1.1412,-1.141,-20.1135,17.6273,-23.8293,50.0,2.153,-9.1902,204.58,155.83,179.3
LU0705251279,3Y,3 Jahre,44.3972,0.6389,2.1681,45.4918,20.9826,-31.7516,72.2222,16.8977,-24.4022,204.58,95.93,147.13
LU0705251279,5Y,5 Jahre,57.0405,0.5787,3.5733,68.3486,19.1275,-33.2382,66.6667,16.8977,-24.4022,204.58,95.29,135.64
LU0705251279,10Y,10 Jahre,,,,,,,,,,,,
LU0705251279,CY,2022,-0.6031,,,,,,,,,,,
LU0705251279,1PA,2021,-5.2691,,,,,,,,,,,
LU0705251279,2PA,2020,24.5491,,,,,,,,,,,
LU0705251279,3PA,2019,31.7645,,,,,,,,,,,
LU0705251279,4PA,2018,-18.5708,,,,,,,,,,,
LU0705251279,5PA,2017,26.9842,,,,,,,,,,,
LU0705251279,SE,Seit Emission,104.913,,,,,,,,,,,
LU0705251279,2Y,2 Jahre,,0.3193,0.661,15.6294,23.6447,-31.3068,66.6667,16.8977,-24.4022,204.58,95.93,160.73
LU0705251279,4Y,4 Jahre,,0.1765,0.7381,15.2155,20.615,-33.2382,60.4167,16.8977,-24.4022,204.58,95.93,140.28
LU0602538620,1M,1 Monat,0.7545,0.5264,0.0429,0.7845,18.2981,-3.6555,100.0,0.7545,0.7545,144.44,138.82,140.89
LU0602538620,3M,3 Monate,-9.0426,-1.8381,-0.5311,-8.9626,16.8757,-12.1043,66.6667,0.9341,-9.3591,157.3,138.26,146.75
LU0602538620,1Y,1 Jahr,-14.7599,-0.8445,-0.8444,-14.4599,17.1249,-18.4644,50.0,4.2567,-9.3591,169.57,138.26,152.14
LU0602538620,3Y,3 Jahre,44.4078,0.6513,2.2121,45.8478,20.7263,-30.2767,69.4444,16.3669,-23.7688,169.57,88.96,127.59
LU0602538620,5Y,5 Jahre,56.6179,0.509,3.0564,58.1179,19.0151,-30.2767,65.0,16.3669,-23.7688,169.57,86.91,117.39
LU0602538620,10Y,10 Jahre,,,,,,,,,,,,
LU0602538620,CY,2022,-0.327,,,,,,,,,,,
LU0602538620,1PA,2021,-5.0742,,,,,,,,,,,
LU0602538620,2PA,2020,24.183,,,,,,,,,,,
LU0602538620,3PA,2019,31.6056,,,,,,,,,,,
LU0602538620,4PA,2018,-18.7528,,,,,,,,,,,
LU0602538620,5PA,2017,27.1909,,,,,,,,,,,
LU0602538620,SE,Seit Emission,104.88,,,,,,,,,,,
LU0602538620,2Y,2 Jahre,,0.2776,0.5717,13.3059,23.276,-30.2767,66.6667,16.3669,-23.7688,169.57,88.96,137.72
LU0602538620,4Y,4 Jahre,,0.2801,1.2078,24.4299,20.2271,-30.2767,60.4167,16.3669,-23.7688,169.57,86.91,121.08
IE00BL5H0Z73,1M,1 Monat,-8.6462,-2.6841,-0.3468,-8.127,23.4347,-11.2113,0.0,-8.157,-8.157,167.073,148.342,158.35
IE00BL5H0Z73,3M,3 Monate,-16.3527,-2.7935,-0.9295,-18.3049,19.6938,-18.7065,0.0,-1.9994,-8.157,182.477,148.342,168.94
IE00BL5H0Z73,1Y,1 Jahr,-15.1544,-1.2309,-1.2308,-20.553,16.6989,-22.7985,33.3333,2.4763,-8.157,192.149,148.342,178.29
IE00BL5H0Z73,3Y,3 Jahre,,,,,,,,,,,,
IE00BL5H0Z73,5Y,5 Jahre,,,,,,,,,,,,
IE00BL5H0Z73,10Y,10 Jahre,,,,,,,,,,,,
IE00BL5H0Z73,CY,2022,-10.8667,,,,,,,,,,,
IE00BL5H0Z73,1PA,2021,2.6935,,,,,,,,,,,
IE00BL5H0Z73,2PA,2020,,,,,,,,,,,,
IE00BL5H0Z73,3PA,2019,,,,,,,,,,,,
IE00BL5H0Z73,4PA,2018,,,,,,,,,,,,
IE00BL5H0Z73,5PA,2017,,,,,,,,,,,,
IE00BL5H0Z73,SE,Seit Emission,44.2154,,,,,,,,,,,
IE00BL5H0Z73,2Y,2 Jahre,,,,,,,,,,,,
IE00BL5H0Z73,4Y,4 Jahre,,,,,,,,,,,,
IE00BL5H1091,1M,1 Monat,-8.8408,-3.1108,-0.4153,-8.8108,21.2144,-11.3361,0.0,-8.8408,-8.8408,161.917,143.562,153.26
IE00BL5H1091,3M,3 Monate,-16.2332,-2.5937,-0.8353,-16.1532,19.3379,-17.8688,33.3333,0.8466,-8.8408,174.796,143.562,162.89
IE00BL5H1091,1Y,1 Jahr,-15.2457,-0.9232,-0.9231,-14.9457,16.1916,-18.1726,58.3333,4.8634,-8.8408,175.445,143.562,166.06
IE00BL5H1091,3Y,3 Jahre,,,,,,,,,,,,
IE00BL5H1091,5Y,5 Jahre,,,,,,,,,,,,
IE00BL5H1091,10Y,10 Jahre,,,,,,,,,,,,
IE00BL5H1091,CY,2022,-10.8914,,,,,,,,,,,
IE00BL5H1091,1PA,2021,2.857,,,,,,,,,,,
IE00BL5H1091,2PA,2020,,,,,,,,,,,,
IE00BL5H1091,3PA,2019,,,,,,,,,,,,
IE00BL5H1091,4PA,2018,,,,,,,,,,,,
IE00BL5H1091,5PA,2017,,,,,,,,,,,,
IE00BL5H1091,SE,Seit Emission,43.562,,,,,,,,,,,
IE00BL5H1091,2Y,2 Jahre,,,,,,,,,,,,
IE00BL5H1091,4Y,4 Jahre,,,,,,,,,,,,
BE6324102902,1M,1 Monat,-5.0104,-2.2782,-0.252,-4.9804,19.7638,-6.8293,0.0,-5.0104,-5.0104,102.06,95.09,98.93
BE6324102902,3M,3 Monate,-9.1493,-1.8307,-0.5298,-9.0693,17.118,-13.5781,33.3333,2.8828,-6.123,110.03,95.09,102.82
BE6324102902,1Y,1 Jahr,-15.4097,-0.7963,-0.7962,-15.1097,18.9763,-20.005,41.6667,5.9387,-6.123,118.87,95.09,104.78
BE6324102902,3Y,3 Jahre,,,,,,,,,,,,
BE6324102902,5Y,5 Jahre,,,,,,,,,,,,
BE6324102902,10Y,10 Jahre,,,,,,,,,,,,
BE6324102902,CY,2022,-5.3751,,,,,,,,,,,
BE6324102902,1PA,2021,-2.1858,,,,,,,,,,,
BE6324102902,2PA,2020,,,,,,,,,,,,
BE6324102902,3PA,2019,,,,,,,,,,,,
BE6324102902,4PA,2018,,,,,,,,,,,,
BE6324102902,5PA,2017,,,,,,,,,,,,
BE6324102902,SE,Seit Emission,-3.88,,,,,,,,,,,
BE6324102902,2Y,2 Jahre,,,,,,,,,,,,
BE6324102902,4Y,4 Jahre,,,,,,,,,,,,
IE00BL5H0X59,1M,1 Monat,-8.7041,-2.6958,-0.3493,-8.1853,23.4348,-11.2511,0.0,-8.2153,-8.2153,165.442,146.828,156.78
IE00BL5H0X59,3M,3 Monate,-16.511,-2.8104,-0.9373,-18.4593,19.6943,-18.8419,0.0,-2.0567,-8.2153,180.916,146.828,167.38
IE00BL5H0X59,1Y,1 Jahr,-15.7907,-1.2664,-1.2662,-21.1466,16.7002,-23.337,33.3333,2.4106,-8.2153,191.524,146.828,177.16
IE00BL5H0X59,3Y,3 Jahre,,,,,,,,,,,,
IE00BL5H0X59,5Y,5 Jahre,,,,,,,,,,,,
IE00BL5H0X59,10Y,10 Jahre,,,,,,,,,,,,
IE00BL5H0X59,CY,2022,-10.9049,,,,,,,,,,,
IE00BL5H0X59,1PA,2021,1.9232,,,,,,,,,,,
IE00BL5H0X59,2PA,2020,,,,,,,,,,,,
IE00BL5H0X59,3PA,2019,,,,,,,,,,,,
IE00BL5H0X59,4PA,2018,,,,,,,,,,,,
IE00BL5H0X59,5PA,2017,,,,,,,,,,,,
IE00BL5H0X59,SE,Seit Emission,42.7435,,,,,,,,,,,
IE00BL5H0X59,2Y,2 Jahre,,,,,,,,,,,,
IE00BL5H0X59,4Y,4 Jahre,,,,,,,,,,,,
IE00BL5H0Y66,1M,1 Monat,-8.899,-3.1238,-0.4182,-8.869,21.2068,-11.3767,0.0,-8.899,-8.899,159.871,141.683,151.3
IE00BL5H0Y66,3M,3 Monate,-16.3925,-2.613,-0.8436,-16.3125,19.3372,-17.9795,33.3333,0.7866,-8.899,172.741,141.683,160.92
IE00BL5H0Y66,1Y,1 Jahr,-15.8832,-0.9624,-0.9623,-15.5832,16.1933,-18.4023,58.3333,4.7968,-8.899,173.636,141.683,164.52
IE00BL5H0Y66,3Y,3 Jahre,,,,,,,,,,,,
IE00BL5H0Y66,5Y,5 Jahre,,,,,,,,,,,,
IE00BL5H0Y66,10Y,10 Jahre,,,,,,,,,,,,
IE00BL5H0Y66,CY,2022,-10.9304,,,,,,,,,,,
IE00BL5H0Y66,1PA,2021,2.0844,,,,,,,,,,,
IE00BL5H0Y66,2PA,2020,,,,,,,,,,,,
IE00BL5H0Y66,3PA,2019,,,,,,,,,,,,
IE00BL5H0Y66,4PA,2018,,,,,,,,,,,,
IE00BL5H0Y66,5PA,2017,,,,,,,,,,,,
IE00BL5H0Y66,SE,Seit Emission,41.683,,,,,,,,,,,
IE00BL5H0Y66,2Y,2 Jahre,,,,,,,,,,,,
IE00BL5H0Y66,4Y,4 Jahre,,,,,,,,,,,,
IE00BMYPBC33,1M,1 Monat,-8.8999,-3.1235,-0.4182,-8.8699,21.2099,-11.3774,0.0,-8.8999,-8.8999,110.79,98.185,104.85
IE00BMYPBC33,3M,3 Monate,-16.3956,-2.6134,-0.8438,-16.3156,19.3369,-17.983,33.3333,0.7868,-8.8999,119.713,98.185,111.52
IE00BMYPBC33,1Y,1 Jahr,-15.8849,-0.9626,-0.9624,-15.5849,16.1932,-18.4063,58.3333,4.7965,-8.8999,120.334,98.185,114.01
IE00BMYPBC33,3Y,3 Jahre,,,,,,,,,,,,
IE00BMYPBC33,5Y,5 Jahre,,,,,,,,,,,,
IE00BMYPBC33,10Y,10 Jahre,,,,,,,,,,,,
IE00BMYPBC33,CY,2022,-10.9312,,,,,,,,,,,
IE00BMYPBC33,1PA,2021,2.0827,,,,,,,,,,,
IE00BMYPBC33,2PA,2020,,,,,,,,,,,,
IE00BMYPBC33,3PA,2019,,,,,,,,,,,,
IE00BMYPBC33,4PA,2018,,,,,,,,,,,,
IE00BMYPBC33,5PA,2017,,,,,,,,,,,,
IE00BMYPBC33,SE,Seit Emission,-1.815,,,,,,,,,,,
IE00BMYPBC33,2Y,2 Jahre,,,,,,,,,,,,
IE00BMYPBC33,4Y,4 Jahre,,,,,,,,,,,,
BE6324063518,1M,1 Monat,-4.8173,-2.0653,-0.2211,-4.337,19.6147,-6.666,0.0,-4.367,-4.367,94.21,87.93,91.52
BE6324063518,3M,3 Monate,-9.4418,-2.3956,-0.72,-11.5842,16.0886,-13.9291,0.0,-0.0795,-6.0435,102.16,87.93,95.46
BE6324063518,1Y,1 Jahr,-15.9736,-1.1439,-1.1438,-21.3721,18.6851,-25.7223,33.3333,3.7231,-6.8944,118.38,87.93,101.02
BE6324063518,3Y,3 Jahre,,,,,,,,,,,,
BE6324063518,5Y,5 Jahre,,,,,,,,,,,,
BE6324063518,10Y,10 Jahre,,,,,,,,,,,,
BE6324063518,CY,2022,-5.3794,,,,,,,,,,,
BE6324063518,1PA,2021,-3.1623,,,,,,,,,,,
BE6324063518,2PA,2020,,,,,,,,,,,,
BE6324063518,3PA,2019,,,,,,,,,,,,
BE6324063518,4PA,2018,,,,,,,,,,,,
BE6324063518,5PA,2017,,,,,,,,,,,,
BE6324063518,SE,Seit Emission,-4.7126,,,,,,,,,,,
BE6324063518,2Y,2 Jahre,,,,,,,,,,,,
BE6324063518,4Y,4 Jahre,,,,,,,,,,,,
BE6324061496,1M,1 Monat,-5.0837,-2.2992,-0.2553,-5.0537,19.7983,-6.8703,0.0,-5.0837,-5.0837,101.16,94.21,98.04
BE6324061496,3M,3 Monate,-9.3402,-1.8648,-0.5412,-9.2602,17.1101,-13.7034,33.3333,2.8182,-6.1816,109.17,94.21,101.97
BE6324061496,1Y,1 Jahr,-16.1131,-0.8334,-0.8333,-15.8131,18.9769,-20.6118,41.6667,5.8706,-6.1816,118.67,94.21,104.24
BE6324061496,3Y,3 Jahre,,,,,,,,,,,,
BE6324061496,5Y,5 Jahre,,,,,,,,,,,,
BE6324061496,10Y,10 Jahre,,,,,,,,,,,,
BE6324061496,CY,2022,-5.4231,,,,,,,,,,,
BE6324061496,1PA,2021,-2.9871,,,,,,,,,,,
BE6324061496,2PA,2020,,,,,,,,,,,,
BE6324061496,3PA,2019,,,,,,,,,,,,
BE6324061496,4PA,2018,,,,,,,,,,,,
BE6324061496,5PA,2017,,,,,,,,,,,,
BE6324061496,SE,Seit Emission,-4.78,,,,,,,,,,,
BE6324061496,2Y,2 Jahre,,,,,,,,,,,,
BE6324061496,4Y,4 Jahre,,,,,,,,,,,,
BE6324060480,1M,1 Monat,-5.0837,-2.301,-0.2555,-5.0537,19.7825,-6.8611,0.0,-5.0837,-5.0837,101.15,94.21,98.04
BE6324060480,3M,3 Monate,-9.3402,-1.8645,-0.5411,-9.2602,17.1126,-13.7034,33.3333,2.8182,-6.1816,109.17,94.21,101.96
BE6324060480,1Y,1 Jahr,-16.1205,-0.8338,-0.8337,-15.8205,18.9755,-20.6318,41.6667,5.8694,-6.1816,118.7,94.21,104.24
BE6324060480,3Y,3 Jahre,,,,,,,,,,,,
BE6324060480,5Y,5 Jahre,,,,,,,,,,,,
BE6324060480,10Y,10 Jahre,,,,,,,,,,,,
BE6324060480,CY,2022,-5.4231,,,,,,,,,,,
BE6324060480,1PA,2021,-2.9964,,,,,,,,,,,
BE6324060480,2PA,2020,,,,,,,,,,,,
BE6324060480,3PA,2019,,,,,,,,,,,,
BE6324060480,4PA,2018,,,,,,,,,,,,
BE6324060480,5PA,2017,,,,,,,,,,,,
BE6324060480,SE,Seit Emission,-4.78,,,,,,,,,,,
BE6324060480,2Y,2 Jahre,,,,,,,,,,,,
BE6324060480,4Y,4 Jahre,,,,,,,,,,,,
LU1876537546,1M,1 Monat,2.6705,3.2954,0.2421,2.7005,11.1561,-1.649,100.0,2.6705,2.6705,112.19,107.47,109.81
LU1876537546,3M,3 Monate,-5.6762,-1.8306,-0.5029,-5.5962,11.1279,-8.8805,33.3333,2.6705,-4.9863,117.11,106.71,111.69
LU1876537546,1Y,1 Jahr,-16.9502,-1.1733,-1.1731,-16.6502,14.1932,-23.0974,41.6667,3.086,-5.7419,138.76,106.71,120.19
LU1876537546,3Y,3 Jahre,14.8777,0.3011,0.9432,16.3177,17.3007,-29.3464,66.6667,13.7841,-21.3116,138.76,76.32,107.16
LU1876537546,5Y,5 Jahre,,,,,,,,,,,,
LU1876537546,10Y,10 Jahre,,,,,,,,,,,,
LU1876537546,CY,2022,1.7334,,,,,,,,,,,
LU1876537546,1PA,2021,-9.9842,,,,,,,,,,,
LU1876537546,2PA,2020,14.5342,,,,,,,,,,,
LU1876537546,3PA,2019,14.9978,,,,,,,,,,,
LU1876537546,4PA,2018,,,,,,,,,,,,
LU1876537546,5PA,2017,,,,,,,,,,,,
LU1876537546,SE,Seit Emission,10.34,,,,,,,,,,,
LU1876537546,2Y,2 Jahre,,0.1327,0.2682,5.2498,19.5764,-28.3044,58.3333,13.7841,-21.3116,138.76,76.32,111.23
LU1876537546,4Y,4 Jahre,,,,,,,,,,,,
LU2016064383,1M,1 Monat,-4.3129,-1.99,-0.2125,-4.2829,20.1586,-8.0273,0.0,-4.3129,-4.3129,200.605,184.502,194.12
LU2016064383,3M,3 Monate,-11.8363,-1.9529,-0.5885,-11.7563,19.9762,-15.3742,0.0,-1.3086,-7.2013,218.021,184.502,202.14
LU2016064383,1Y,1 Jahr,-17.0043,-0.8687,-0.8686,-16.7043,19.2312,-17.2,16.6667,2.9704,-7.2013,222.828,184.502,207.19
LU2016064383,3Y,3 Jahre,,,,,,,,,,,,
LU2016064383,5Y,5 Jahre,,,,,,,,,,,,
LU2016064383,10Y,10 Jahre,,,,,,,,,,,,
LU2016064383,CY,2022,-7.0189,,,,,,,,,,,
LU2016064383,1PA,2021,-5.1334,,,,,,,,,,,
LU2016064383,2PA,2020,89.4701,,,,,,,,,,,
LU2016064383,3PA,2019,,,,,,,,,,,,
LU2016064383,4PA,2018,,,,,,,,,,,,
LU2016064383,5PA,2017,,,,,,,,,,,,
LU2016064383,SE,Seit Emission,84.5019,,,,,,,,,,,
LU2016064383,2Y,2 Jahre,,1.129,2.5613,62.0056,24.2083,-32.2935,54.1667,14.325,-29.0304,226.06,83.2355,173.1
LU2016064383,4Y,4 Jahre,,,,,,,,,,,,
FI4000024484,1M,1 Monat,-12.9635,-2.9186,-0.4772,-12.9335,27.1021,-15.4919,0.0,-13.9139,-13.9139,171.097,144.591,161.54
FI4000024484,3M,3 Monate,-17.3281,-2.3824,-0.7915,-17.2481,21.7905,-17.603,33.3333,0.4689,-13.9139,175.481,144.591,166.64
FI4000024484,1Y,1 Jahr,-17.2662,-0.784,-0.7879,-16.9662,21.5332,-18.8129,50.0,8.281,-13.9139,178.096,144.591,165.93
FI4000024484,3Y,3 Jahre,48.8741,0.6002,2.0613,50.3141,24.4094,-40.4754,66.6667,14.554,-30.2399,178.331,77.7848,132.71
FI4000024484,5Y,5 Jahre,,,,,,,,,,,,
FI4000024484,10Y,10 Jahre,,,,,,,,,,,,
FI4000024484,CY,2022,-14.1609,,,,,,,,,,,
FI4000024484,1PA,2021,2.3957,,,,,,,,,,,
FI4000024484,2PA,2020,34.9883,,,,,,,,,,,
FI4000024484,3PA,2019,,,,,,,,,,,,
FI4000024484,4PA,2018,,,,,,,,,,,,
FI4000024484,5PA,2017,,,,,,,,,,,,
FI4000024484,SE,Seit Emission,57.6319,,,,,,,,,,,
FI4000024484,2Y,2 Jahre,,0.2564,0.5299,15.0209,28.3447,-40.4754,62.5,14.554,-30.2399,178.331,77.7848,145.49
FI4000024484,4Y,4 Jahre,,,,,,,,,,,,
LU2075271812,1M,1 Monat,-4.433,-2.0345,-0.2185,-4.403,20.1465,-8.0891,0.0,-4.433,-4.433,194.443,178.715,188.14
LU2075271812,3M,3 Monate,-12.1525,-1.9962,-0.6044,-12.0725,19.9731,-15.6422,0.0,-1.4189,-7.304,211.853,178.715,196.16
LU2075271812,1Y,1 Jahr,-18.1653,-0.929,-0.9289,-17.8653,19.2326,-18.3458,16.6667,2.8498,-7.304,218.868,178.715,202.13
LU2075271812,3Y,3 Jahre,,,,,,,,,,,,
